epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
184,30996.1,0.68122,1.42027,1.1041,0.63975,0.51768,0.58337,0.45834,0.90979,4.1173,1.25731,6.5905e-05,6.5905e-05,6.5905e-05
185,31164.5,0.69343,1.38472,1.12489,0.58737,0.55483,0.5813,0.45654,0.91059,4.03165,1.25354,6.244e-05,6.244e-05,6.244e-05
186,31332.7,0.67462,1.38668,1.11176,0.61947,0.53377,0.58608,0.46138,0.89494,4.06423,1.24428,5.8975e-05,5.8975e-05,5.8975e-05
187,31500.8,0.68321,1.36057,1.11508,0.59987,0.55581,0.58814,0.46153,0.90906,4.00496,1.25152,5.551e-05,5.551e-05,5.551e-05
188,31669.1,0.67918,1.34978,1.10902,0.63698,0.5187,0.5878,0.45604,0.91342,4.04477,1.24126,5.2045e-05,5.2045e-05,5.2045e-05
189,31837.2,0.67867,1.39107,1.11092,0.63201,0.53376,0.58621,0.45784,0.8981,4.00336,1.23556,4.858e-05,4.858e-05,4.858e-05
190,32005.4,0.66402,1.32672,1.10039,0.659,0.52146,0.58688,0.45958,0.90369,4.04085,1.2406,4.5115e-05,4.5115e-05,4.5115e-05
191,32173.8,0.66608,1.34588,1.09941,0.65,0.51851,0.58354,0.45825,0.89415,4.12322,1.23736,4.165e-05,4.165e-05,4.165e-05
192,32342.2,0.68054,1.31927,1.11763,0.71724,0.48319,0.59076,0.46311,0.89126,4.05138,1.24464,3.8185e-05,3.8185e-05,3.8185e-05
193,32510.5,0.6711,1.33059,1.11415,0.6797,0.49225,0.59169,0.46605,0.89383,4.00431,1.24544,3.472e-05,3.472e-05,3.472e-05
194,32678.9,0.66188,1.31167,1.08954,0.70123,0.48822,0.59417,0.46744,0.89073,4.02247,1.2472,3.1255e-05,3.1255e-05,3.1255e-05
195,32847.3,0.66226,1.29658,1.09659,0.68809,0.49572,0.59453,0.46966,0.89836,4.11447,1.25051,2.779e-05,2.779e-05,2.779e-05
196,33015.8,0.65713,1.32442,1.09704,0.64825,0.51195,0.59455,0.46872,0.89961,4.08887,1.25135,2.4325e-05,2.4325e-05,2.4325e-05
197,33184.3,0.6563,1.31143,1.09258,0.60234,0.56237,0.59386,0.46976,0.89828,4.05934,1.24654,2.086e-05,2.086e-05,2.086e-05
198,33352.5,0.65456,1.33171,1.09433,0.6663,0.51247,0.58968,0.46453,0.89894,4.01955,1.24578,1.7395e-05,1.7395e-05,1.7395e-05
199,33520.7,0.65654,1.28719,1.1026,0.6876,0.50872,0.58832,0.46221,0.90034,4.02516,1.24534,1.393e-05,1.393e-05,1.393e-05
200,33689.2,0.65161,1.28077,1.08586,0.669,0.50887,0.59051,0.46562,0.89777,4.02968,1.24248,1.0465e-05,1.0465e-05,1.0465e-05
