epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,31627.4,0.85618,2.82714,1.24092,0.65698,0.48095,0.56019,0.44318,0.88978,4.48155,1.21245,0.0001456,0.0001456,0.0001456
186,31797,0.85902,2.84347,1.24794,0.62666,0.52248,0.56321,0.44397,0.88238,4.42061,1.21546,0.000142587,0.000142587,0.000142587
187,31966.9,0.84418,2.75669,1.23278,0.61068,0.52963,0.56326,0.44432,0.88196,4.47458,1.21588,0.000139574,0.000139574,0.000139574
188,32136.6,0.85811,2.77201,1.23332,0.61314,0.53794,0.57623,0.45585,0.86872,4.47254,1.21521,0.000136561,0.000136561,0.000136561
189,32306.2,0.85839,2.73019,1.23674,0.6031,0.54819,0.57721,0.45864,0.86878,4.55969,1.21743,0.000133548,0.000133548,0.000133548
190,32476.2,0.84532,2.70216,1.24002,0.64116,0.5133,0.56449,0.44709,0.88286,4.6699,1.22866,0.000130535,0.000130535,0.000130535
191,32646,0.8295,2.71153,1.2333,0.6268,0.51703,0.56935,0.44807,0.87611,4.51876,1.22566,0.000127522,0.000127522,0.000127522
192,32816.7,0.82722,2.68492,1.21928,0.65683,0.50381,0.56804,0.4482,0.86471,4.49499,1.20947,0.000124509,0.000124509,0.000124509
193,32986.6,0.8498,2.73987,1.23881,0.61288,0.52529,0.5592,0.44241,0.87891,4.53973,1.21228,0.000121496,0.000121496,0.000121496
194,33156.4,0.8355,2.66863,1.221,0.6786,0.50447,0.56651,0.44928,0.87458,4.57048,1.19756,0.000118483,0.000118483,0.000118483
195,33326,0.84828,2.6959,1.23063,0.66122,0.5184,0.56498,0.44704,0.86415,4.53483,1.19509,0.00011547,0.00011547,0.00011547
196,33495.9,0.86198,2.74304,1.23602,0.58862,0.54745,0.56215,0.44653,0.85665,4.58848,1.18953,0.000112457,0.000112457,0.000112457
197,33666.8,0.84157,2.75364,1.22806,0.63299,0.51468,0.56969,0.45664,0.85484,4.47992,1.18854,0.000109443,0.000109443,0.000109443
198,33838.3,0.83432,2.73133,1.22915,0.59569,0.55294,0.57567,0.45968,0.84592,4.4596,1.17629,0.00010643,0.00010643,0.00010643
199,34010,0.82907,2.68616,1.21421,0.61215,0.54634,0.57418,0.46163,0.84353,4.36,1.17733,0.000103417,0.000103417,0.000103417
200,34180.6,0.82806,2.58301,1.2126,0.61408,0.53734,0.56742,0.45554,0.85165,4.45096,1.18569,0.000100404,0.000100404,0.000100404
201,34351.2,0.70422,1.52563,1.11344,0.65485,0.50335,0.56277,0.44919,0.86282,4.47263,1.19323,9.73913e-05,9.73913e-05,9.73913e-05
202,34520.9,0.70094,1.44462,1.12071,0.66611,0.52428,0.57907,0.45707,0.8637,4.41614,1.18602,9.43783e-05,9.43783e-05,9.43783e-05
203,34690.4,0.69961,1.49332,1.11046,0.66864,0.52438,0.58723,0.46674,0.85774,4.33107,1.1814,9.13652e-05,9.13652e-05,9.13652e-05
204,34860,0.69122,1.41307,1.10782,0.67405,0.51415,0.57177,0.45161,0.86309,4.48631,1.19415,8.83522e-05,8.83522e-05,8.83522e-05
205,35029.3,0.68964,1.42822,1.11467,0.63406,0.50616,0.56712,0.45542,0.85813,4.5397,1.19256,8.53391e-05,8.53391e-05,8.53391e-05
206,35198.8,0.67722,1.41149,1.10428,0.63397,0.51133,0.57351,0.45642,0.8561,4.43292,1.18472,8.23261e-05,8.23261e-05,8.23261e-05
207,35368.3,0.67139,1.39941,1.10254,0.66377,0.51314,0.57527,0.45828,0.86341,4.38318,1.18348,7.9313e-05,7.9313e-05,7.9313e-05
208,35537.9,0.68555,1.39417,1.11264,0.66014,0.52149,0.57634,0.45965,0.86617,4.34373,1.18997,7.63e-05,7.63e-05,7.63e-05
209,35707.3,0.67047,1.36513,1.10445,0.60989,0.5466,0.57808,0.45822,0.85866,4.48269,1.18551,7.3287e-05,7.3287e-05,7.3287e-05
210,35879.1,0.67192,1.3779,1.09579,0.60519,0.54797,0.57423,0.45871,0.84904,4.49929,1.18067,7.02739e-05,7.02739e-05,7.02739e-05
211,36049.7,0.66892,1.35889,1.10025,0.63635,0.53244,0.57426,0.45737,0.85046,4.50607,1.18555,6.72609e-05,6.72609e-05,6.72609e-05
212,36220,0.65951,1.3501,1.09886,0.65629,0.51916,0.57654,0.45825,0.85707,4.52561,1.18637,6.42478e-05,6.42478e-05,6.42478e-05
213,36390.2,0.6629,1.36635,1.08889,0.6671,0.50489,0.5776,0.46252,0.85173,4.53349,1.18033,6.12348e-05,6.12348e-05,6.12348e-05
214,36560.2,0.64898,1.31245,1.07881,0.66588,0.51423,0.58055,0.46772,0.84644,4.49809,1.17865,5.82217e-05,5.82217e-05,5.82217e-05
215,36730.5,0.65902,1.32069,1.08663,0.63923,0.53373,0.58227,0.46829,0.8541,4.54488,1.18186,5.52087e-05,5.52087e-05,5.52087e-05
216,36900.9,0.66272,1.32996,1.093,0.62636,0.53716,0.57663,0.46411,0.85533,4.60453,1.18129,5.21957e-05,5.21957e-05,5.21957e-05
217,37071.5,0.65497,1.28843,1.08924,0.64572,0.50659,0.57185,0.45621,0.85383,4.5729,1.18306,4.91826e-05,4.91826e-05,4.91826e-05
218,37241.4,0.64793,1.29911,1.07931,0.60731,0.52965,0.56596,0.45539,0.85424,4.55592,1.19049,4.61696e-05,4.61696e-05,4.61696e-05
219,37411.3,0.66356,1.29602,1.08971,0.66925,0.48726,0.56191,0.45261,0.85251,4.67172,1.19246,4.31565e-05,4.31565e-05,4.31565e-05
220,37581.4,0.64923,1.2857,1.07955,0.66156,0.48771,0.55858,0.45134,0.84191,4.69421,1.1889,4.01435e-05,4.01435e-05,4.01435e-05
221,37751,0.65262,1.25972,1.08252,0.6691,0.49345,0.56378,0.45264,0.83242,4.61455,1.1822,3.71304e-05,3.71304e-05,3.71304e-05
222,37920.5,0.64539,1.24085,1.08739,0.65895,0.49712,0.56301,0.45383,0.83358,4.61889,1.18367,3.41174e-05,3.41174e-05,3.41174e-05
223,38090.1,0.64808,1.24945,1.07579,0.65156,0.5084,0.56719,0.45525,0.84161,4.5885,1.18762,3.11043e-05,3.11043e-05,3.11043e-05
224,38259.6,0.63366,1.23435,1.0703,0.66426,0.50104,0.56637,0.45469,0.83975,4.57189,1.18731,2.80913e-05,2.80913e-05,2.80913e-05
225,38428.8,0.64299,1.2406,1.07884,0.60768,0.53899,0.56312,0.451,0.83977,4.62459,1.19048,2.50783e-05,2.50783e-05,2.50783e-05
226,38598.1,0.63462,1.21911,1.0678,0.61559,0.53777,0.56249,0.45281,0.83754,4.65132,1.19065,2.20652e-05,2.20652e-05,2.20652e-05
227,38768.3,0.64072,1.271,1.07748,0.63873,0.51728,0.56556,0.4548,0.84258,4.6634,1.19231,1.90522e-05,1.90522e-05,1.90522e-05
228,38938.7,0.63597,1.21953,1.07495,0.65126,0.50166,0.56612,0.45514,0.84599,4.66326,1.19576,1.60391e-05,1.60391e-05,1.60391e-05
229,39109.2,0.63342,1.22227,1.06901,0.65959,0.50029,0.57243,0.45967,0.84605,4.6348,1.1938,1.30261e-05,1.30261e-05,1.30261e-05
230,39279.8,0.63526,1.22616,1.07214,0.67228,0.49739,0.574,0.46025,0.84229,4.61909,1.19117,1.0013e-05,1.0013e-05,1.0013e-05
